title,url,image
Amid new flare-up over Punjab Bill  a look at key flashpoints in Governor Purohit  Mann govt ties,https://indianexpress.com/article/political-pulse/punjab-bill-governor-purohit-bhagwant-mann-9462715/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Decode Politics: Stalled elections  flurry of arrests  and a Bar association feeling Jammu and Kashmir heat,https://indianexpress.com/article/political-pulse/jammu-and-kashmir-bar-association-elections-9462552/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Amid talk of UP BJP rift  Yogi Adityanath takes charge of Assembly bypoll preparation,https://indianexpress.com/article/political-pulse/yogi-adityanath-take-charge-assembly-bypolls-preparation-up-bjp-9462557/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: BJP meet in Mumbai  SP MPs land in city for Assembly poll negotiations,https://indianexpress.com/article/political-pulse/today-in-politics-bjp-bsp-karnataka-polls-budget-9462554/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As allies  senior leader question UP order on Kanwar route eateries  BJP says gives ‘Hindus equal rights’,https://indianexpress.com/article/political-pulse/kanwar-muzaffarnagar-bjp-order-9462007/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Newsmaker | The many roles of Udhayanidhi Stalin: Film baron  reluctant politician to Tamil Nadu’s Dy CM-in-waiting,https://indianexpress.com/article/political-pulse/newsmaker-tamil-nadus-udhayanidhi-stalin-9461937/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
After corruption allegations  quota Bill flip-flop: As Congress stumbles in Karnataka  BJP senses an opportunity,https://indianexpress.com/article/political-pulse/corruption-allegations-quota-bill-congress-stumbles-karnataka-bjp-9461888/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
TMC debutant MP Saayoni Ghosh’s journey: From ‘full-time Tollywood actor’ to ‘full-time politician’,https://indianexpress.com/article/political-pulse/tmc-mp-saayoni-ghosh-journey-tollywood-actor-politician-9461857/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Express Break: Stalin’s son Udhayanidhi to be elevated as Tamil Nadu deputy CM  move aimed at easing burden on CM,https://indianexpress.com/article/political-pulse/stalins-son-udhayanidhi-tamil-nadu-deputy-cm-ease-burden-cm-9461464/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Under ED scanner in bank loan ‘scam’  Haryana Cong MLA and Hooda confidant: Who is Rao Dan Singh?,https://indianexpress.com/article/political-pulse/ed-bank-loan-scam-haryana-cong-mla-hooda-confidant-rao-dan-singh-9461174/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Haryana Assembly polls around the corner  why BJP’s main focus is on OBC consolidation and not Jat votes,https://indianexpress.com/article/political-pulse/haryana-hat-trick-the-aim-bjp-bets-on-obc-consolidation-after-ls-polls-shock-9460759/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Ally Anupriya sends another letter to UP govt  flags ‘illegal’ toll collections,https://indianexpress.com/article/political-pulse/anupriya-patel-apna-dal-up-govt-letter-toll-collection-9460240/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Amid churn in BJP in UP  Bengal  all eyes on party high command’s next moves,https://indianexpress.com/article/political-pulse/today-in-politics-bjp-in-up-neet-ug-telangana-9460166/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Kumari Selja interview: ‘In Haryana Cong  it is totally one-sided now  a monopoly  which won’t bring desired Assembly poll results’,https://indianexpress.com/article/political-pulse/kumari-selja-interview-haryana-congress-assembly-elections-9460165/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Looking to turn up heat on BJP govt  LoP Patnaik forms ‘shadow cabinet’  assigns depts to BJD MLAs,https://indianexpress.com/article/political-pulse/lop-patnaik-cabinet-bjp-govt-depts-bjd-mlas-9460162/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Newsmaker | ED arrests Haryana Congress MLA in illegal mining probe: Who is Surender Panwar?,https://indianexpress.com/article/political-pulse/newsmaker-ed-arrests-haryana-congress-mla-illegal-mining-probe-who-is-surender-panwar-9465169/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
SP’s tough choice: Who will succeed Akhilesh Yadav as UP LoP  Shivpal or someone else?,https://indianexpress.com/article/political-pulse/samajwadi-party-akhilesh-yadav-shivpal-lop-up-9465041/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Mukhtar Abbas Naqvi modifies stand: ‘Kanwar Yatra guidelines for safety  purity of yatris … order for all communities  not one group’,https://indianexpress.com/article/political-pulse/mukhtar-abbas-naqvi-modifies-stand-kanwar-yatra-guidelines-for-safety-purity-of-yatris-order-for-all-communities-not-one-group-9464423/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: BJP’s UP troubles  Sunita Kejriwal to launch AAP campaign in Haryana,https://indianexpress.com/article/political-pulse/today-in-politics-bjps-up-sunita-kejriwal-aap-haryana-9464654/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘Sunderkand’ recital at Bhopal police station sparks row: Digvijaya Singh leads Congress protest  BJP lands ‘anti-Hindu’ jab,https://indianexpress.com/article/political-pulse/sunderkand-recital-at-bhopal-police-station-sparks-row-digvijaya-singh-leads-congress-protest-bjp-lands-anti-hindu-jab-9464370/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Chirag Paswan joins NDA voices against UP order on Kanwar Yatra eateries  RLD says will go to Centre  CM,https://indianexpress.com/article/political-pulse/chirag-paswan-voices-against-up-order-kanwar-yatra-eateries-9464383/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
BJP Minority Morcha chief slams Suvendu Adhikari: ‘New to party  not in contact with ground’,https://indianexpress.com/article/political-pulse/bjp-minority-morcha-chief-suvendu-adhikari-new-party-9464159/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Shooting range to the poll arena  Union Minister Rao Inderjit’s daughter has a new goal in her sights,https://indianexpress.com/article/political-pulse/shooting-range-poll-arena-union-minister-rao-inderjit-daughter-new-goal-9464063/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘BJP versus who?’ narrative has dissipated … Rahul Gandhi now seen as future PM: Uttarakhand Congress chief,https://indianexpress.com/article/political-pulse/uttarakhand-congress-chief-karan-mahara-interview-bjp-rahul-gandhi-9463651/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Samvidhaan Hatya Diwas: The latest in a row of commemorative days under Modi govt,https://indianexpress.com/article/political-pulse/samvidhaan-hatya-diwas-modi-government-commemorative-days-9463397/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Sasikanth Senthil’s long road from Tiruvallur  and from stories of untouchability and why Constitution matters,https://indianexpress.com/article/political-pulse/tamil-nadu-congress-first-time-mp-sasikanth-senthil-9463339/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
The loneliness of being Suvendu Adhikari: Knives out in state BJP after poll loss  he walks on edge,https://indianexpress.com/article/political-pulse/suvendu-adhikari-bjp-poll-loss-9463252/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Amid new flare-up over Punjab Bill  a look at key flashpoints in Governor Purohit  Mann govt ties,https://indianexpress.com/article/political-pulse/punjab-bill-governor-purohit-bhagwant-mann-9462715/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Decode Politics: Stalled elections  flurry of arrests  and a Bar association feeling Jammu and Kashmir heat,https://indianexpress.com/article/political-pulse/jammu-and-kashmir-bar-association-elections-9462552/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Amid talk of UP BJP rift  Yogi Adityanath takes charge of Assembly bypoll preparation,https://indianexpress.com/article/political-pulse/yogi-adityanath-take-charge-assembly-bypolls-preparation-up-bjp-9462557/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: BJP meet in Mumbai  SP MPs land in city for Assembly poll negotiations,https://indianexpress.com/article/political-pulse/today-in-politics-bjp-bsp-karnataka-polls-budget-9462554/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As allies  senior leader question UP order on Kanwar route eateries  BJP says gives ‘Hindus equal rights’,https://indianexpress.com/article/political-pulse/kanwar-muzaffarnagar-bjp-order-9462007/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Newsmaker | The many roles of Udhayanidhi Stalin: Film baron  reluctant politician to Tamil Nadu’s Dy CM-in-waiting,https://indianexpress.com/article/political-pulse/newsmaker-tamil-nadus-udhayanidhi-stalin-9461937/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
After corruption allegations  quota Bill flip-flop: As Congress stumbles in Karnataka  BJP senses an opportunity,https://indianexpress.com/article/political-pulse/corruption-allegations-quota-bill-congress-stumbles-karnataka-bjp-9461888/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
TMC debutant MP Saayoni Ghosh’s journey: From ‘full-time Tollywood actor’ to ‘full-time politician’,https://indianexpress.com/article/political-pulse/tmc-mp-saayoni-ghosh-journey-tollywood-actor-politician-9461857/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Express Break: Stalin’s son Udhayanidhi to be elevated as Tamil Nadu deputy CM  move aimed at easing burden on CM,https://indianexpress.com/article/political-pulse/stalins-son-udhayanidhi-tamil-nadu-deputy-cm-ease-burden-cm-9461464/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Under ED scanner in bank loan ‘scam’  Haryana Cong MLA and Hooda confidant: Who is Rao Dan Singh?,https://indianexpress.com/article/political-pulse/ed-bank-loan-scam-haryana-cong-mla-hooda-confidant-rao-dan-singh-9461174/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Haryana Assembly polls around the corner  why BJP’s main focus is on OBC consolidation and not Jat votes,https://indianexpress.com/article/political-pulse/haryana-hat-trick-the-aim-bjp-bets-on-obc-consolidation-after-ls-polls-shock-9460759/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Ally Anupriya sends another letter to UP govt  flags ‘illegal’ toll collections,https://indianexpress.com/article/political-pulse/anupriya-patel-apna-dal-up-govt-letter-toll-collection-9460240/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Amid churn in BJP in UP  Bengal  all eyes on party high command’s next moves,https://indianexpress.com/article/political-pulse/today-in-politics-bjp-in-up-neet-ug-telangana-9460166/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Buoyed by LS strike rate  RLD looks to expand UP footprint  rejigs social math,https://indianexpress.com/article/political-pulse/rld-up-lok-sabha-poll-results-9466398/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As Budget Session begins tomorrow  how Opposition is preparing to outflank govt,https://indianexpress.com/article/political-pulse/budget-session-india-bloc-nda-9466146/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: At TMC’s Martyr’s rally  Akhilesh likely to share stage with Mamata,https://indianexpress.com/article/political-pulse/today-in-politics-tmcs-martyrs-rally-akhilesh-mamata-pune-convention-budget-9466144/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Signals Mamata is expected to send at TMC’s Martyrs’ Day event today,https://indianexpress.com/article/political-pulse/tmc-martyrs-day-rally-signals-mamata-banerjee-send-9465779/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
SP’s rising star who gave up her dream of becoming a judge  Priya Saroj follows in father’s footsteps,https://indianexpress.com/article/political-pulse/sp-priya-saroj-follow-fathers-footsteps-9465711/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Newsmaker | ED arrests Haryana Congress MLA in illegal mining probe: Who is Surender Panwar?,https://indianexpress.com/article/political-pulse/newsmaker-ed-arrests-haryana-congress-mla-illegal-mining-probe-who-is-surender-panwar-9465169/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
SP’s tough choice: Who will succeed Akhilesh Yadav as Uttar Pradesh LoP  Shivpal or someone else?,https://indianexpress.com/article/political-pulse/samajwadi-party-akhilesh-yadav-shivpal-lop-up-9465041/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Mukhtar Abbas Naqvi modifies stand: ‘Kanwar Yatra guidelines for safety  purity of yatris … order for all communities  not one group’,https://indianexpress.com/article/political-pulse/mukhtar-abbas-naqvi-modifies-stand-kanwar-yatra-guidelines-for-safety-purity-of-yatris-order-for-all-communities-not-one-group-9464423/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: BJP’s UP troubles  Sunita Kejriwal to launch AAP campaign in Haryana,https://indianexpress.com/article/political-pulse/today-in-politics-bjps-up-sunita-kejriwal-aap-haryana-9464654/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘Sunderkand’ recital at Bhopal police station sparks row: Digvijaya Singh leads Congress protest  BJP lands ‘anti-Hindu’ jab,https://indianexpress.com/article/political-pulse/sunderkand-recital-at-bhopal-police-station-sparks-row-digvijaya-singh-leads-congress-protest-bjp-lands-anti-hindu-jab-9464370/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Chirag Paswan joins NDA voices against UP order on Kanwar Yatra eateries  RLD says will go to Centre  CM,https://indianexpress.com/article/political-pulse/chirag-paswan-voices-against-up-order-kanwar-yatra-eateries-9464383/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
BJP Minority Morcha chief slams Suvendu Adhikari: ‘New to party  not in contact with ground’,https://indianexpress.com/article/political-pulse/bjp-minority-morcha-chief-suvendu-adhikari-new-party-9464159/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Shooting range to the poll arena  Union Minister Rao Inderjit’s daughter has a new goal in her sights,https://indianexpress.com/article/political-pulse/shooting-range-poll-arena-union-minister-rao-inderjit-daughter-new-goal-9464063/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘BJP versus who?’ narrative has dissipated … Rahul Gandhi now seen as future PM: Uttarakhand Congress chief,https://indianexpress.com/article/political-pulse/uttarakhand-congress-chief-karan-mahara-interview-bjp-rahul-gandhi-9463651/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Samvidhaan Hatya Diwas: The latest in a row of commemorative days under Modi govt,https://indianexpress.com/article/political-pulse/samvidhaan-hatya-diwas-modi-government-commemorative-days-9463397/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Sasikanth Senthil’s long road from Tiruvallur  and from stories of untouchability and why Constitution matters,https://indianexpress.com/article/political-pulse/tamil-nadu-congress-first-time-mp-sasikanth-senthil-9463339/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
The loneliness of being Suvendu Adhikari: Knives out in state BJP after poll loss  he walks on edge,https://indianexpress.com/article/political-pulse/suvendu-adhikari-bjp-poll-loss-9463252/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Amid new flare-up over Punjab Bill  a look at key flashpoints in Governor Purohit  Mann govt ties,https://indianexpress.com/article/political-pulse/punjab-bill-governor-purohit-bhagwant-mann-9462715/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Decode Politics: Stalled elections  flurry of arrests  and a Bar association feeling Jammu and Kashmir heat,https://indianexpress.com/article/political-pulse/jammu-and-kashmir-bar-association-elections-9462552/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Amid talk of UP BJP rift  Yogi Adityanath takes charge of Assembly bypoll preparation,https://indianexpress.com/article/political-pulse/yogi-adityanath-take-charge-assembly-bypolls-preparation-up-bjp-9462557/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: BJP meet in Mumbai  SP MPs land in city for Assembly poll negotiations,https://indianexpress.com/article/political-pulse/today-in-politics-bjp-bsp-karnataka-polls-budget-9462554/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As allies  senior leader question UP order on Kanwar route eateries  BJP says gives ‘Hindus equal rights’,https://indianexpress.com/article/political-pulse/kanwar-muzaffarnagar-bjp-order-9462007/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Newsmaker | The many roles of Udhayanidhi Stalin: Film baron  reluctant politician to Tamil Nadu’s Dy CM-in-waiting,https://indianexpress.com/article/political-pulse/newsmaker-tamil-nadus-udhayanidhi-stalin-9461937/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
After corruption allegations  quota Bill flip-flop: As Congress stumbles in Karnataka  BJP senses an opportunity,https://indianexpress.com/article/political-pulse/corruption-allegations-quota-bill-congress-stumbles-karnataka-bjp-9461888/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
TMC debutant MP Saayoni Ghosh’s journey: From ‘full-time Tollywood actor’ to ‘full-time politician’,https://indianexpress.com/article/political-pulse/tmc-mp-saayoni-ghosh-journey-tollywood-actor-politician-9461857/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
NC’s most sought-after face  Aga Ruhullah makes his presence felt in J&K polls,https://indianexpress.com/article/political-pulse/nc-aga-ruhullah-makes-his-presence-felt-in-jk-polls-9595378/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In J-K polls  the tale of two brothers with a Tihar link: Afzal Guru  Engineer Rashid’s siblings try their luck,https://indianexpress.com/article/political-pulse/jk-polls-tihar-link-afzal-guru-engineer-rashid-sibling-9595336/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Rahul to lead Vijay Sankalp Yatra in Haryana  MVA meeting to finalise seat-sharing for Maha polls,https://indianexpress.com/article/political-pulse/today-in-politics-rahul-gandhi-vijay-sankalp-yatra-haryana-mva-seat-sharing-maharashtra-polls-9595337/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Pasi votes in play  Chirag Paswan comes forward to take on SP  Congress in UP,https://indianexpress.com/article/political-pulse/chirag-paswan-uttar-pradesh-pasi-votes-sp-congress-9595355/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Decode Politics: Why there is a demand for a Dogra CM from Jammu,https://indianexpress.com/article/political-pulse/decode-politics-dogra-cm-jammu-9594950/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘Ghazi Baba shehar mein hai’: How celebrated cop Vijay Raman took down Parliament attack mastermind,https://indianexpress.com/article/political-pulse/vijay-raman-memoir-did-i-really-do-all-this-parliament-attack-mastermind-9594688/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In last-minute poll push  Rahul Gandhi to lead Haryana yatra: Here are the areas he’s likely to cover,https://indianexpress.com/article/political-pulse/rahul-gandhi-to-lead-haryana-yatra-the-areas-hes-likely-to-cover-9594376/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As Prakash Karat returns as CPM’s interim leader  what is next for the party,https://indianexpress.com/article/political-pulse/prakash-karat-cpm-helm-9594259/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
How Congress went from strength to strength in Maharashtra  became MVA lynchpin,https://indianexpress.com/article/political-pulse/maharashtra-congress-mva-third-wheel-assembly-election-9594218/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
How Udhayanidhi Stalin  new TN Deputy CM  rose through DMK ranks,https://indianexpress.com/article/political-pulse/udhayanidhi-stalin-dmk-deputy-cm-newsmaker-9594053/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In Haryana  how women voters are powering change: ‘Ghunghat-vunghat sab ud gaya’,https://indianexpress.com/article/political-pulse/ghunghat-vunghat-sab-ud-gaya-in-haryana-beyond-the-fray-women-power-winds-of-change-9593455/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Maharashtra elections soon  PM Modi to announce projects,https://indianexpress.com/article/political-pulse/modi-maharashtra-elections-projects-9593769/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In North Kashmir final phase  Lone  Rashid face acid test; Jamaat braces for future arc,https://indianexpress.com/article/political-pulse/in-north-kashmir-final-phase-lone-rashid-face-acid-test-jamaat-braces-for-future-arc-9593499/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
CPI(M)’s ‘living martyr’ Puthukkudi Pushpan passes away: The life of the Kerala police firing victim,https://indianexpress.com/article/political-pulse/puthukkudi-pushpan-arc-of-suffering-sun-from-koothuparamba-police-firing-victim-to-cpims-living-martyr-9593475/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Decode Politics: Why Gujarat Cong MP’s pitch for OBC quota split has touched off a firestorm,https://indianexpress.com/article/political-pulse/gujarat-cong-mps-pitch-for-obc-quota-split-has-touched-off-a-firestorm-9593310/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In erstwhile separatist hotbed Sopore  a crowded PDP vs NC vs Congress battle,https://indianexpress.com/article/political-pulse/jk-polls-sopore-pdp-nc-congress-battle-9593277/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In Haryana  Congress’s caste pitch strikes a chord  but OBCs eye contenders in fray,https://indianexpress.com/article/political-pulse/haryana-congresss-caste-pitch-obcs-eye-contenders-fray-9592942/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
How it was curtains on ‘One Nation  One  Election’ after coalition era onset in 1967,https://indianexpress.com/article/political-pulse/how-it-was-curtains-on-one-nation-one-election-after-coalition-era-onset-in-1967-9592775/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
J-K race in last lap  allies NC  Congress keep to their own lanes – largely,https://indianexpress.com/article/political-pulse/jammu-and-kashmir-assembly-polls-last-lap-nc-congress-9592292/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: No end to Congress woes — from J&K  Himachal to Karnataka. What next for the party?,https://indianexpress.com/article/political-pulse/congress-jammu-and-kashmir-himachal-pradesh-karnataka-9592280/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In key Haryana battleground  voters say Congress ahead but BJP not out of the contest,https://indianexpress.com/article/political-pulse/in-key-haryana-battleground-voters-say-congress-ahead-but-bjp-not-out-of-the-contest-9592048/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Display of eatery owner’s ID: Congress asks Himachal minister to explain,https://indianexpress.com/article/political-pulse/display-of-eatery-owners-id-congress-asks-himachal-minister-to-explain-9592105/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Kerala MLA’s charges against Pinarayi govt spread to Malappuram district  get IUML support,https://indianexpress.com/article/political-pulse/kerala-mla-charges-against-pinarayi-govt-malappuram-district-iuml-support-9591728/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Why Rahul Gandhi struck a ‘dunki’ chord in Haryana: ‘My son tried Army  police  Railways  took every exam… Finally  he left’,https://indianexpress.com/article/political-pulse/haryana-elections-rahul-gandhi-dunki-9591482/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Nuh’s first woman candidate banks on old Congress legacy  new AAP repute,https://indianexpress.com/article/political-pulse/haryana-nuh-first-woman-candidate-congress-aap-9591402/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
In a Jharkhand seat  JMM MLA faces the key accused in his father’s murder case,https://indianexpress.com/article/political-pulse/in-a-jharkhand-seat-jmm-mla-faces-the-key-accused-in-his-fathers-murder-case-9659372/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Educationist Dinanath Batra  who filed case against Wendy Doniger’s book  dies at 94,https://indianexpress.com/article/political-pulse/educationist-dinanath-batra-death-9659288/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Born out of Jharkhand movement  BJP ally AJSU looks to make a splash in polls,https://indianexpress.com/article/political-pulse/ajsu-ally-bjp-polls-jharkhand-movement-9659282/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: PM Modi to kickstart Maharashtra campaign with rallies in Dhule and Nashik,https://indianexpress.com/article/political-pulse/today-in-politics-pm-modi-maharashtra-campaign-congress-delhi-rahul-gandhi-9659253/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Sukhu ka samosa  which wasn’t: Why Himachal CID is probing an order for CM,https://indianexpress.com/article/political-pulse/himachal-pradesh-cid-sukhvinder-singh-sukhu-samosa-9658804/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
